[07-Apr-2026 20:26:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[07-Apr-2026 20:26:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[07-Apr-2026 20:26:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:09:30 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:09:30 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:09:30 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:09:30 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:09:40 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:09:40 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:09:40 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:09:40 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:09:50 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:09:50 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:09:50 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:09:50 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:10:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:10:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:10:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:10:00 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:10:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:10:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:10:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:10:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:10:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:10:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:10:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:10:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 21:42:57 Asia/Kolkata] api/chat.php OpenAI HTTP 429
[09-Apr-2026 21:48:45 Asia/Kolkata] api/chat.php OpenAI HTTP 401
[09-Apr-2026 18:19:14 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:14 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:14 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:14 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:20 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:22 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:22 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:22 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:22 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 21:49:30 Asia/Kolkata] api/chat.php OpenAI HTTP 401
[09-Apr-2026 18:19:32 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:32 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:32 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:32 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:42 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:42 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:42 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:42 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:52 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:52 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:52 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:52 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:19:59 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:04 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:04 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:04 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:04 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 21:50:05 Asia/Kolkata] api/chat.php OpenAI HTTP 401
[09-Apr-2026 18:20:09 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:09 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:09 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:09 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:10 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:11 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:11 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:11 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:11 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:21 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:21 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:21 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:21 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:28 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:28 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:28 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:28 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:38 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:38 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:38 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:38 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:20:48 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:20:48 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:20:48 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:20:48 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 21:53:18 Asia/Kolkata] mark16_send_mail: mail() failed for deepaklearn7878@gmail.com — configure SMTP or MARK16_MAIL_FROM on server
[09-Apr-2026 21:53:20 Asia/Kolkata] mark16_send_mail: mail() failed for deepaklearn7878@gmail.com — configure SMTP or MARK16_MAIL_FROM on server
[09-Apr-2026 21:53:22 Asia/Kolkata] mark16_send_mail: mail() failed for deepaklearn7878@gmail.com — configure SMTP or MARK16_MAIL_FROM on server
[09-Apr-2026 18:23:23 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
[09-Apr-2026 18:23:23 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":100}
[09-Apr-2026 18:23:23 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":105}
[09-Apr-2026 18:23:23 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":106}
[09-Apr-2026 18:23:32 Europe/Berlin] [MARK16][php_error] {"severity":2,"message":"ini_set(): Session ini settings cannot be changed when a session is active","file":"C:\\xampp\\htdocs\\MARK_16\\config.php","line":99}
